cell_name,batch,cell_type
human3_lib1.final_cell_0472,inDrop3,alpha
human3_lib1.final_cell_0473,inDrop3,delta
human3_lib1.final_cell_0474,inDrop3,beta
human3_lib1.final_cell_0475,inDrop3,alpha
human3_lib1.final_cell_0476,inDrop3,acinar
human3_lib1.final_cell_0477,inDrop3,alpha
human3_lib1.final_cell_0478,inDrop3,alpha
human3_lib1.final_cell_0479,inDrop3,beta
human3_lib1.final_cell_0480,inDrop3,ductal
human3_lib1.final_cell_0481,inDrop3,alpha
human3_lib1.final_cell_0482,inDrop3,delta
human3_lib1.final_cell_0483,inDrop3,acinar
human3_lib1.final_cell_0484,inDrop3,acinar
human3_lib1.final_cell_0485,inDrop3,beta
human3_lib1.final_cell_0486,inDrop3,alpha
human3_lib1.final_cell_0487,inDrop3,alpha
human3_lib1.final_cell_0488,inDrop3,ductal
human3_lib1.final_cell_0489,inDrop3,macrophage
human3_lib1.final_cell_0490,inDrop3,alpha
human3_lib1.final_cell_0491,inDrop3,delta
human3_lib1.final_cell_0492,inDrop3,beta
human3_lib1.final_cell_0493,inDrop3,alpha
human3_lib1.final_cell_0494,inDrop3,beta
human3_lib1.final_cell_0495,inDrop3,ductal
human3_lib1.final_cell_0496,inDrop3,ductal
human3_lib1.final_cell_0497,inDrop3,alpha
human3_lib1.final_cell_0498,inDrop3,alpha
human3_lib1.final_cell_0499,inDrop3,activated_stellate
human3_lib1.final_cell_0500,inDrop3,ductal
human3_lib1.final_cell_0501,inDrop3,endothelial
human3_lib1.final_cell_0502,inDrop3,gamma
human3_lib1.final_cell_0503,inDrop3,alpha
human3_lib1.final_cell_0504,inDrop3,beta
human3_lib1.final_cell_0505,inDrop3,acinar
human3_lib1.final_cell_0506,inDrop3,alpha
human3_lib1.final_cell_0507,inDrop3,alpha
human3_lib1.final_cell_0508,inDrop3,alpha
human3_lib1.final_cell_0509,inDrop3,beta
human3_lib1.final_cell_0510,inDrop3,alpha
human3_lib1.final_cell_0511,inDrop3,alpha
human3_lib1.final_cell_0512,inDrop3,gamma
human3_lib1.final_cell_0513,inDrop3,beta
human3_lib1.final_cell_0514,inDrop3,alpha
human3_lib1.final_cell_0515,inDrop3,ductal
human3_lib1.final_cell_0516,inDrop3,delta
human3_lib1.final_cell_0517,inDrop3,ductal
human3_lib1.final_cell_0518,inDrop3,alpha
human3_lib1.final_cell_0519,inDrop3,alpha
human3_lib1.final_cell_0520,inDrop3,endothelial
human3_lib1.final_cell_0521,inDrop3,alpha
human3_lib1.final_cell_0522,inDrop3,alpha
human3_lib1.final_cell_0523,inDrop3,beta
human3_lib1.final_cell_0524,inDrop3,activated_stellate
human3_lib1.final_cell_0525,inDrop3,alpha
human3_lib1.final_cell_0526,inDrop3,acinar
human3_lib1.final_cell_0527,inDrop3,alpha
human3_lib1.final_cell_0528,inDrop3,beta
human3_lib1.final_cell_0529,inDrop3,ductal
human3_lib1.final_cell_0530,inDrop3,acinar
human3_lib1.final_cell_0531,inDrop3,beta
human3_lib1.final_cell_0532,inDrop3,beta
human3_lib1.final_cell_0533,inDrop3,beta
human3_lib1.final_cell_0534,inDrop3,alpha
human3_lib1.final_cell_0535,inDrop3,delta
human3_lib1.final_cell_0536,inDrop3,acinar
human3_lib1.final_cell_0537,inDrop3,alpha
human3_lib1.final_cell_0538,inDrop3,beta
human3_lib1.final_cell_0539,inDrop3,alpha
human3_lib1.final_cell_0540,inDrop3,ductal
human3_lib1.final_cell_0541,inDrop3,alpha
human3_lib1.final_cell_0542,inDrop3,alpha
human3_lib1.final_cell_0543,inDrop3,beta
human3_lib1.final_cell_0544,inDrop3,alpha
human3_lib1.final_cell_0545,inDrop3,acinar
human3_lib1.final_cell_0546,inDrop3,acinar
human3_lib1.final_cell_0547,inDrop3,beta
human3_lib1.final_cell_0548,inDrop3,beta
human3_lib1.final_cell_0549,inDrop3,alpha
human3_lib1.final_cell_0550,inDrop3,ductal
human3_lib1.final_cell_0551,inDrop3,ductal
human3_lib1.final_cell_0552,inDrop3,alpha
human3_lib1.final_cell_0553,inDrop3,beta
human3_lib1.final_cell_0554,inDrop3,ductal
human3_lib1.final_cell_0555,inDrop3,alpha
human3_lib1.final_cell_0556,inDrop3,macrophage
human3_lib1.final_cell_0557,inDrop3,ductal
human3_lib1.final_cell_0558,inDrop3,acinar
human3_lib1.final_cell_0559,inDrop3,beta
human3_lib1.final_cell_0560,inDrop3,acinar
human3_lib1.final_cell_0561,inDrop3,beta
human3_lib1.final_cell_0562,inDrop3,ductal
human3_lib1.final_cell_0563,inDrop3,gamma
human3_lib1.final_cell_0564,inDrop3,ductal
human3_lib1.final_cell_0565,inDrop3,alpha
human3_lib1.final_cell_0566,inDrop3,alpha
human3_lib1.final_cell_0567,inDrop3,ductal
human3_lib1.final_cell_0568,inDrop3,alpha
human3_lib1.final_cell_0569,inDrop3,alpha
human3_lib1.final_cell_0570,inDrop3,delta
human3_lib1.final_cell_0571,inDrop3,ductal
human3_lib1.final_cell_0572,inDrop3,acinar
human3_lib1.final_cell_0573,inDrop3,alpha
human3_lib1.final_cell_0574,inDrop3,alpha
human3_lib1.final_cell_0575,inDrop3,alpha
human3_lib1.final_cell_0576,inDrop3,ductal
human3_lib1.final_cell_0577,inDrop3,ductal
human3_lib1.final_cell_0578,inDrop3,ductal
human3_lib1.final_cell_0579,inDrop3,ductal
human3_lib1.final_cell_0580,inDrop3,acinar
human3_lib1.final_cell_0581,inDrop3,alpha
human3_lib1.final_cell_0582,inDrop3,alpha
human3_lib1.final_cell_0583,inDrop3,delta
human3_lib1.final_cell_0584,inDrop3,delta
human3_lib1.final_cell_0585,inDrop3,alpha
human3_lib1.final_cell_0586,inDrop3,alpha
human3_lib1.final_cell_0587,inDrop3,ductal
human3_lib1.final_cell_0588,inDrop3,acinar
human3_lib1.final_cell_0589,inDrop3,alpha
human3_lib1.final_cell_0590,inDrop3,alpha
human3_lib1.final_cell_0591,inDrop3,beta
human3_lib1.final_cell_0592,inDrop3,alpha
human3_lib1.final_cell_0593,inDrop3,activated_stellate
human3_lib1.final_cell_0594,inDrop3,ductal
human3_lib1.final_cell_0595,inDrop3,alpha
human3_lib1.final_cell_0596,inDrop3,activated_stellate
human3_lib1.final_cell_0597,inDrop3,alpha
human3_lib1.final_cell_0598,inDrop3,acinar
human3_lib1.final_cell_0599,inDrop3,ductal
human3_lib1.final_cell_0600,inDrop3,alpha
human3_lib1.final_cell_0601,inDrop3,alpha
human3_lib1.final_cell_0602,inDrop3,alpha
human3_lib1.final_cell_0603,inDrop3,acinar
human3_lib1.final_cell_0604,inDrop3,activated_stellate
human3_lib1.final_cell_0605,inDrop3,endothelial
human3_lib1.final_cell_0606,inDrop3,beta
human3_lib1.final_cell_0607,inDrop3,alpha
human3_lib1.final_cell_0608,inDrop3,ductal
human3_lib1.final_cell_0609,inDrop3,alpha
human3_lib1.final_cell_0610,inDrop3,beta
human3_lib1.final_cell_0611,inDrop3,alpha
human3_lib1.final_cell_0612,inDrop3,alpha
human3_lib1.final_cell_0613,inDrop3,quiescent_stellate
human3_lib1.final_cell_0614,inDrop3,ductal
human3_lib1.final_cell_0615,inDrop3,ductal
human3_lib1.final_cell_0616,inDrop3,alpha
human3_lib1.final_cell_0617,inDrop3,alpha
human3_lib1.final_cell_0618,inDrop3,acinar
human3_lib1.final_cell_0619,inDrop3,acinar
human3_lib1.final_cell_0620,inDrop3,alpha
human3_lib1.final_cell_0621,inDrop3,beta
human3_lib1.final_cell_0622,inDrop3,alpha
human3_lib1.final_cell_0623,inDrop3,delta
human3_lib1.final_cell_0624,inDrop3,alpha
human3_lib1.final_cell_0625,inDrop3,acinar
human3_lib1.final_cell_0626,inDrop3,beta
human3_lib1.final_cell_0627,inDrop3,acinar
human3_lib1.final_cell_0628,inDrop3,acinar
human3_lib1.final_cell_0629,inDrop3,alpha
human3_lib1.final_cell_0630,inDrop3,ductal
human3_lib1.final_cell_0631,inDrop3,alpha
human3_lib1.final_cell_0632,inDrop3,alpha
human3_lib1.final_cell_0633,inDrop3,endothelial
human3_lib1.final_cell_0634,inDrop3,ductal
human3_lib1.final_cell_0635,inDrop3,ductal
human3_lib1.final_cell_0636,inDrop3,ductal
human3_lib1.final_cell_0637,inDrop3,alpha
human3_lib1.final_cell_0638,inDrop3,alpha
human3_lib1.final_cell_0639,inDrop3,activated_stellate
human3_lib1.final_cell_0640,inDrop3,beta
human3_lib1.final_cell_0641,inDrop3,alpha
human3_lib1.final_cell_0642,inDrop3,acinar
human3_lib1.final_cell_0643,inDrop3,gamma
human3_lib1.final_cell_0644,inDrop3,alpha
human3_lib1.final_cell_0645,inDrop3,alpha
human3_lib1.final_cell_0646,inDrop3,ductal
human3_lib1.final_cell_0647,inDrop3,mast
human3_lib1.final_cell_0648,inDrop3,ductal
human3_lib1.final_cell_0649,inDrop3,alpha
human3_lib1.final_cell_0650,inDrop3,acinar
human3_lib1.final_cell_0651,inDrop3,alpha
human3_lib1.final_cell_0652,inDrop3,quiescent_stellate
human3_lib1.final_cell_0653,inDrop3,activated_stellate
human3_lib1.final_cell_0654,inDrop3,beta
human3_lib1.final_cell_0655,inDrop3,acinar
human3_lib1.final_cell_0656,inDrop3,alpha
human3_lib1.final_cell_0657,inDrop3,alpha
human3_lib1.final_cell_0658,inDrop3,alpha
human3_lib1.final_cell_0659,inDrop3,ductal
human3_lib1.final_cell_0660,inDrop3,acinar
human3_lib1.final_cell_0661,inDrop3,acinar
human3_lib1.final_cell_0662,inDrop3,endothelial
human3_lib1.final_cell_0663,inDrop3,ductal
human3_lib1.final_cell_0664,inDrop3,alpha
human3_lib1.final_cell_0665,inDrop3,delta
human3_lib1.final_cell_0666,inDrop3,alpha
human3_lib1.final_cell_0667,inDrop3,ductal
human3_lib1.final_cell_0668,inDrop3,alpha
human3_lib1.final_cell_0669,inDrop3,activated_stellate
human3_lib1.final_cell_0670,inDrop3,ductal
human3_lib1.final_cell_0671,inDrop3,beta
human3_lib1.final_cell_0672,inDrop3,ductal
human3_lib1.final_cell_0673,inDrop3,beta
human3_lib1.final_cell_0674,inDrop3,alpha
human3_lib1.final_cell_0675,inDrop3,alpha
human3_lib1.final_cell_0676,inDrop3,ductal
human3_lib1.final_cell_0677,inDrop3,alpha
human3_lib1.final_cell_0678,inDrop3,alpha
human3_lib1.final_cell_0679,inDrop3,alpha
human3_lib1.final_cell_0680,inDrop3,alpha
human3_lib1.final_cell_0681,inDrop3,alpha
human3_lib1.final_cell_0682,inDrop3,activated_stellate
human3_lib1.final_cell_0683,inDrop3,acinar
human3_lib1.final_cell_0684,inDrop3,beta
human3_lib1.final_cell_0685,inDrop3,alpha
human3_lib1.final_cell_0686,inDrop3,quiescent_stellate
human3_lib1.final_cell_0687,inDrop3,alpha
human3_lib1.final_cell_0688,inDrop3,alpha
human3_lib1.final_cell_0689,inDrop3,alpha
human3_lib1.final_cell_0690,inDrop3,alpha
human3_lib1.final_cell_0691,inDrop3,activated_stellate
human3_lib1.final_cell_0692,inDrop3,alpha
human3_lib1.final_cell_0693,inDrop3,alpha
human3_lib1.final_cell_0694,inDrop3,alpha
human3_lib1.final_cell_0695,inDrop3,alpha
human3_lib1.final_cell_0696,inDrop3,beta
human3_lib1.final_cell_0697,inDrop3,endothelial
human3_lib1.final_cell_0698,inDrop3,acinar
human3_lib1.final_cell_0699,inDrop3,alpha
human3_lib1.final_cell_0700,inDrop3,quiescent_stellate
human3_lib1.final_cell_0701,inDrop3,alpha
human3_lib1.final_cell_0702,inDrop3,ductal
human3_lib1.final_cell_0703,inDrop3,alpha
human3_lib1.final_cell_0704,inDrop3,quiescent_stellate
human3_lib1.final_cell_0705,inDrop3,alpha
human3_lib1.final_cell_0706,inDrop3,ductal
human3_lib1.final_cell_0707,inDrop3,beta
human3_lib1.final_cell_0708,inDrop3,alpha
human3_lib1.final_cell_0709,inDrop3,ductal
human3_lib1.final_cell_0710,inDrop3,activated_stellate
human3_lib1.final_cell_0711,inDrop3,ductal
human3_lib1.final_cell_0712,inDrop3,alpha
human3_lib1.final_cell_0713,inDrop3,beta
human3_lib1.final_cell_0714,inDrop3,beta
human3_lib1.final_cell_0715,inDrop3,alpha
human3_lib1.final_cell_0716,inDrop3,alpha
human3_lib1.final_cell_0717,inDrop3,alpha
human3_lib1.final_cell_0718,inDrop3,delta
human3_lib1.final_cell_0719,inDrop3,ductal
human3_lib1.final_cell_0720,inDrop3,endothelial
human3_lib1.final_cell_0721,inDrop3,beta
human3_lib1.final_cell_0722,inDrop3,alpha
human3_lib1.final_cell_0723,inDrop3,alpha
human3_lib1.final_cell_0724,inDrop3,ductal
human3_lib1.final_cell_0725,inDrop3,endothelial
human3_lib1.final_cell_0726,inDrop3,alpha
human3_lib1.final_cell_0727,inDrop3,alpha
human3_lib1.final_cell_0728,inDrop3,beta
human3_lib1.final_cell_0729,inDrop3,alpha
human3_lib1.final_cell_0730,inDrop3,ductal
human3_lib1.final_cell_0731,inDrop3,alpha
human3_lib1.final_cell_0732,inDrop3,acinar
human3_lib1.final_cell_0733,inDrop3,gamma
human3_lib1.final_cell_0734,inDrop3,endothelial
human3_lib1.final_cell_0735,inDrop3,alpha
human3_lib1.final_cell_0736,inDrop3,ductal
human3_lib1.final_cell_0737,inDrop3,alpha
human3_lib1.final_cell_0738,inDrop3,beta
human3_lib1.final_cell_0739,inDrop3,endothelial
human3_lib1.final_cell_0740,inDrop3,endothelial
human3_lib1.final_cell_0741,inDrop3,beta
human3_lib1.final_cell_0742,inDrop3,alpha
human3_lib1.final_cell_0743,inDrop3,ductal
human3_lib1.final_cell_0744,inDrop3,alpha
human3_lib1.final_cell_0745,inDrop3,alpha
human3_lib1.final_cell_0746,inDrop3,alpha
human3_lib1.final_cell_0747,inDrop3,activated_stellate
human3_lib1.final_cell_0748,inDrop3,alpha
human3_lib1.final_cell_0749,inDrop3,quiescent_stellate
human3_lib1.final_cell_0750,inDrop3,beta
human3_lib1.final_cell_0751,inDrop3,delta
human3_lib1.final_cell_0752,inDrop3,beta
human3_lib1.final_cell_0753,inDrop3,activated_stellate
human3_lib1.final_cell_0754,inDrop3,endothelial
human3_lib1.final_cell_0755,inDrop3,delta
human3_lib1.final_cell_0756,inDrop3,ductal
human3_lib1.final_cell_0757,inDrop3,beta
human3_lib1.final_cell_0758,inDrop3,beta
human3_lib1.final_cell_0759,inDrop3,alpha
human3_lib1.final_cell_0760,inDrop3,endothelial
human3_lib1.final_cell_0761,inDrop3,activated_stellate
human3_lib1.final_cell_0762,inDrop3,alpha
human3_lib1.final_cell_0763,inDrop3,alpha
human3_lib1.final_cell_0764,inDrop3,beta
human3_lib1.final_cell_0765,inDrop3,ductal
human3_lib1.final_cell_0766,inDrop3,beta
human3_lib1.final_cell_0767,inDrop3,quiescent_stellate
human3_lib1.final_cell_0768,inDrop3,gamma
human3_lib1.final_cell_0769,inDrop3,alpha
human3_lib1.final_cell_0770,inDrop3,beta
human3_lib1.final_cell_0771,inDrop3,acinar
human3_lib1.final_cell_0772,inDrop3,ductal
human3_lib1.final_cell_0773,inDrop3,alpha
human3_lib1.final_cell_0774,inDrop3,endothelial
human3_lib1.final_cell_0775,inDrop3,beta
human3_lib1.final_cell_0776,inDrop3,alpha
human3_lib1.final_cell_0777,inDrop3,acinar
human3_lib1.final_cell_0778,inDrop3,acinar
human3_lib1.final_cell_0779,inDrop3,alpha
human3_lib1.final_cell_0780,inDrop3,alpha
human3_lib1.final_cell_0781,inDrop3,beta
human3_lib1.final_cell_0782,inDrop3,beta
human3_lib1.final_cell_0783,inDrop3,alpha
human3_lib1.final_cell_0784,inDrop3,quiescent_stellate
human3_lib1.final_cell_0785,inDrop3,alpha
human3_lib1.final_cell_0786,inDrop3,endothelial
human3_lib1.final_cell_0787,inDrop3,quiescent_stellate
human3_lib1.final_cell_0788,inDrop3,beta
human3_lib1.final_cell_0789,inDrop3,beta
human3_lib1.final_cell_0790,inDrop3,acinar
human3_lib1.final_cell_0791,inDrop3,beta
human3_lib1.final_cell_0792,inDrop3,alpha
human3_lib1.final_cell_0793,inDrop3,ductal
human3_lib1.final_cell_0794,inDrop3,acinar
human3_lib1.final_cell_0795,inDrop3,beta
human3_lib1.final_cell_0796,inDrop3,alpha
human3_lib1.final_cell_0797,inDrop3,alpha
human3_lib1.final_cell_0798,inDrop3,endothelial
human3_lib1.final_cell_0799,inDrop3,alpha
human3_lib1.final_cell_0800,inDrop3,alpha
human3_lib1.final_cell_0801,inDrop3,beta
human3_lib1.final_cell_0802,inDrop3,quiescent_stellate
human3_lib1.final_cell_0803,inDrop3,beta
human3_lib1.final_cell_0804,inDrop3,beta
human3_lib1.final_cell_0805,inDrop3,beta
human3_lib1.final_cell_0806,inDrop3,alpha
human3_lib1.final_cell_0807,inDrop3,alpha
human3_lib1.final_cell_0808,inDrop3,alpha
human3_lib1.final_cell_0809,inDrop3,alpha
human3_lib1.final_cell_0810,inDrop3,acinar
human3_lib1.final_cell_0811,inDrop3,beta
human3_lib1.final_cell_0812,inDrop3,acinar
human3_lib1.final_cell_0813,inDrop3,alpha
human3_lib1.final_cell_0814,inDrop3,ductal
human3_lib1.final_cell_0815,inDrop3,delta
human3_lib1.final_cell_0816,inDrop3,delta
human3_lib1.final_cell_0817,inDrop3,beta
human3_lib1.final_cell_0818,inDrop3,alpha
human3_lib1.final_cell_0819,inDrop3,alpha
human3_lib1.final_cell_0820,inDrop3,activated_stellate
human3_lib1.final_cell_0821,inDrop3,beta
human3_lib1.final_cell_0822,inDrop3,beta
human3_lib1.final_cell_0823,inDrop3,endothelial
human3_lib1.final_cell_0824,inDrop3,endothelial
human3_lib1.final_cell_0825,inDrop3,beta
human3_lib1.final_cell_0826,inDrop3,alpha
human3_lib1.final_cell_0827,inDrop3,ductal
human3_lib1.final_cell_0828,inDrop3,alpha
human3_lib1.final_cell_0829,inDrop3,alpha
human3_lib1.final_cell_0830,inDrop3,alpha
human3_lib1.final_cell_0831,inDrop3,endothelial
human3_lib1.final_cell_0832,inDrop3,alpha
human3_lib1.final_cell_0833,inDrop3,alpha
human3_lib1.final_cell_0834,inDrop3,beta
human3_lib1.final_cell_0835,inDrop3,ductal
human3_lib1.final_cell_0836,inDrop3,beta
human3_lib1.final_cell_0837,inDrop3,beta
human3_lib1.final_cell_0838,inDrop3,alpha
human3_lib1.final_cell_0839,inDrop3,alpha
human3_lib1.final_cell_0840,inDrop3,beta
human3_lib1.final_cell_0841,inDrop3,ductal
human3_lib1.final_cell_0842,inDrop3,quiescent_stellate
human3_lib1.final_cell_0843,inDrop3,alpha
human3_lib1.final_cell_0844,inDrop3,ductal
human3_lib1.final_cell_0845,inDrop3,beta
human3_lib1.final_cell_0846,inDrop3,beta
human3_lib1.final_cell_0847,inDrop3,delta
human3_lib1.final_cell_0848,inDrop3,quiescent_stellate
human3_lib1.final_cell_0849,inDrop3,delta
human3_lib1.final_cell_0850,inDrop3,beta
human3_lib1.final_cell_0851,inDrop3,ductal
human3_lib1.final_cell_0852,inDrop3,beta
human3_lib1.final_cell_0853,inDrop3,endothelial
human3_lib1.final_cell_0854,inDrop3,beta
human3_lib1.final_cell_0855,inDrop3,endothelial
human3_lib1.final_cell_0856,inDrop3,beta
human3_lib1.final_cell_0857,inDrop3,ductal
human3_lib1.final_cell_0858,inDrop3,ductal
human3_lib1.final_cell_0859,inDrop3,alpha
human3_lib1.final_cell_0860,inDrop3,alpha
human3_lib1.final_cell_0861,inDrop3,gamma
human3_lib1.final_cell_0862,inDrop3,beta
human3_lib1.final_cell_0863,inDrop3,endothelial
human3_lib1.final_cell_0864,inDrop3,endothelial
human3_lib1.final_cell_0865,inDrop3,beta
human3_lib1.final_cell_0866,inDrop3,alpha
human3_lib1.final_cell_0867,inDrop3,beta
human3_lib1.final_cell_0868,inDrop3,beta
human3_lib1.final_cell_0869,inDrop3,beta
human3_lib1.final_cell_0870,inDrop3,beta
human3_lib1.final_cell_0871,inDrop3,ductal
human3_lib1.final_cell_0872,inDrop3,quiescent_stellate
human3_lib1.final_cell_0873,inDrop3,beta
human3_lib1.final_cell_0874,inDrop3,alpha
human3_lib1.final_cell_0875,inDrop3,beta
human3_lib1.final_cell_0876,inDrop3,alpha
human3_lib1.final_cell_0877,inDrop3,beta
human3_lib1.final_cell_0878,inDrop3,beta
human3_lib1.final_cell_0879,inDrop3,beta
human3_lib1.final_cell_0880,inDrop3,beta
human3_lib1.final_cell_0881,inDrop3,beta
human3_lib1.final_cell_0882,inDrop3,alpha
human3_lib1.final_cell_0883,inDrop3,beta
human3_lib1.final_cell_0884,inDrop3,endothelial
human3_lib1.final_cell_0885,inDrop3,quiescent_stellate
human3_lib1.final_cell_0886,inDrop3,beta
human3_lib1.final_cell_0887,inDrop3,beta
human3_lib1.final_cell_0888,inDrop3,beta
human3_lib1.final_cell_0889,inDrop3,beta
human3_lib1.final_cell_0890,inDrop3,quiescent_stellate
human3_lib1.final_cell_0891,inDrop3,endothelial
human3_lib1.final_cell_0892,inDrop3,alpha
human3_lib1.final_cell_0893,inDrop3,alpha
human3_lib1.final_cell_0894,inDrop3,beta
human3_lib1.final_cell_0895,inDrop3,ductal
human3_lib1.final_cell_0896,inDrop3,endothelial
human3_lib1.final_cell_0897,inDrop3,endothelial
human3_lib2.final_cell_0001,inDrop3,acinar
human3_lib2.final_cell_0002,inDrop3,acinar
human3_lib2.final_cell_0003,inDrop3,acinar
human3_lib2.final_cell_0004,inDrop3,acinar
human3_lib2.final_cell_0005,inDrop3,acinar
human3_lib2.final_cell_0006,inDrop3,acinar
human3_lib2.final_cell_0007,inDrop3,acinar
human3_lib2.final_cell_0008,inDrop3,acinar
human3_lib2.final_cell_0009,inDrop3,acinar
human3_lib2.final_cell_0010,inDrop3,acinar
human3_lib2.final_cell_0011,inDrop3,acinar
human3_lib2.final_cell_0012,inDrop3,acinar
human3_lib2.final_cell_0013,inDrop3,acinar
human3_lib2.final_cell_0014,inDrop3,acinar
human3_lib2.final_cell_0015,inDrop3,acinar
human3_lib2.final_cell_0016,inDrop3,delta
human3_lib2.final_cell_0017,inDrop3,acinar
human3_lib2.final_cell_0018,inDrop3,acinar
human3_lib2.final_cell_0019,inDrop3,acinar
human3_lib2.final_cell_0020,inDrop3,acinar
human3_lib2.final_cell_0021,inDrop3,acinar
human3_lib2.final_cell_0022,inDrop3,acinar
human3_lib2.final_cell_0023,inDrop3,acinar
human3_lib2.final_cell_0024,inDrop3,acinar
human3_lib2.final_cell_0025,inDrop3,acinar
human3_lib2.final_cell_0026,inDrop3,acinar
human3_lib2.final_cell_0027,inDrop3,acinar
human3_lib2.final_cell_0028,inDrop3,acinar
human3_lib2.final_cell_0029,inDrop3,acinar
human3_lib2.final_cell_0030,inDrop3,beta
human3_lib2.final_cell_0031,inDrop3,acinar
human3_lib2.final_cell_0032,inDrop3,acinar
human3_lib2.final_cell_0033,inDrop3,acinar
human3_lib2.final_cell_0034,inDrop3,acinar
human3_lib2.final_cell_0035,inDrop3,acinar
human3_lib2.final_cell_0036,inDrop3,acinar
human3_lib2.final_cell_0037,inDrop3,acinar
human3_lib2.final_cell_0038,inDrop3,acinar
human3_lib2.final_cell_0039,inDrop3,acinar
human3_lib2.final_cell_0040,inDrop3,beta
human3_lib2.final_cell_0041,inDrop3,acinar
human3_lib2.final_cell_0042,inDrop3,acinar
human3_lib2.final_cell_0043,inDrop3,acinar
human3_lib2.final_cell_0044,inDrop3,acinar
human3_lib2.final_cell_0045,inDrop3,acinar
human3_lib2.final_cell_0046,inDrop3,acinar
human3_lib2.final_cell_0047,inDrop3,acinar
human3_lib2.final_cell_0048,inDrop3,acinar
human3_lib2.final_cell_0049,inDrop3,acinar
human3_lib2.final_cell_0050,inDrop3,beta
human3_lib2.final_cell_0051,inDrop3,acinar
human3_lib2.final_cell_0052,inDrop3,acinar
human3_lib2.final_cell_0053,inDrop3,acinar
human3_lib2.final_cell_0054,inDrop3,acinar
human3_lib2.final_cell_0055,inDrop3,acinar
human3_lib2.final_cell_0056,inDrop3,acinar
human3_lib2.final_cell_0057,inDrop3,acinar
human3_lib2.final_cell_0058,inDrop3,acinar
human3_lib2.final_cell_0059,inDrop3,acinar
