cell_id,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64
cell_0235,0.15269113,-0.16207416,-0.17905328,0.09133369,-0.043640945,-0.038639486,-0.0987819,0.07701467,-0.06857582,-0.07179108,0.17117468,0.07385588,-0.07395287,0.12575607,0.19321486,0.060338765,0.14975736,-0.14464878,0.013124177,0.22360449,0.12476297,0.1641397,-0.0072076097,0.049881324,-0.07464546,0.047422808,0.09410081,-0.21985827,-0.12490111,-0.1193735,0.0038975924,0.13604209,0.08709849,0.15445523,-0.04156245,-0.0057471404,-0.21372697,-0.077837005,-0.2420865,0.18653782,0.24429728,0.013068438,0.0005750474,-0.09870872,-0.117255695,-0.013106471,0.14520201,-0.06336781,0.09016576,0.111529686,0.083328255,-0.1120155,-0.03276723,-0.2531018,0.22162119,-0.10203628,0.03750887,0.025100427,-0.050803587,-0.002164705,0.049821682,0.11887737,0.05863208,0.23611501
cell_0236,0.0959084,-0.15337643,-0.16584162,0.049769565,0.012162716,-0.02826137,-0.09262176,0.19138534,-0.065269545,-0.07845155,0.22003831,0.13269015,-0.057106197,0.13297608,0.23283808,0.05843417,0.21118505,-0.1605248,0.042857893,0.26295477,0.09430154,0.12298332,0.036653616,-0.012101743,-0.042208362,0.037582327,0.016262563,-0.21208991,-0.121905185,-0.07822202,0.04606775,0.13778703,0.044161316,0.13556851,0.04323466,-0.027718525,-0.11633597,-0.06756116,-0.2296199,0.18262452,0.2228186,-0.06007001,0.0309193,-0.1366667,-0.1314372,-0.019875335,0.15660842,-0.035724856,0.09263237,0.20756009,0.1280522,-0.057115722,-0.069493674,-0.25671723,0.18752895,-0.09721261,-0.008898191,0.089014485,-0.055038758,0.037158508,0.077291474,0.11570435,0.027290782,0.12669417
cell_0237,0.1673276,-0.12618823,-0.19857764,0.056065712,0.035550196,-0.06263091,-0.06718175,0.12964855,-0.12541205,-0.03578568,0.17556912,0.16501573,-0.07620976,0.15824567,0.19464181,0.11650133,0.17546377,-0.19159728,0.11937226,0.2113338,0.12590364,0.15389438,0.005722784,-0.014343103,-0.04627421,0.056806337,0.022667512,-0.21744321,-0.18771516,-0.0642083,0.06854276,0.12339389,0.043000665,0.14952974,0.004768907,0.043179948,-0.22437087,-0.05141313,-0.23385586,0.13636757,0.19843039,-0.012402273,-0.035078045,-0.06284374,-0.18620159,0.019454038,0.094657406,-0.041474987,0.0636086,0.15332808,0.1329139,-0.08575194,-0.02037092,-0.2252671,0.20508051,-0.0748372,-0.008898962,0.015398096,-0.029394547,-0.039736945,0.050349765,0.14747569,0.058506306,0.1622584
cell_0238,0.19911377,-0.15465896,-0.20222925,0.02369169,-0.014218496,-0.04743948,-0.080960594,0.12693295,-0.08797168,-0.07540836,0.20576881,0.0958152,-0.113435425,0.14528412,0.25790718,0.05659467,0.22685093,-0.14070852,0.05739968,0.30310303,0.049927495,0.11185371,0.03747609,-0.012062524,-0.0726743,0.043016337,0.017502984,-0.21106228,-0.12102105,-0.07267044,0.05538411,0.16505268,0.06136406,0.12242904,-0.012771167,0.012033832,-0.12197054,-0.04698088,-0.2806981,0.20156783,0.15418842,-0.0223385,-0.041308355,-0.12356987,-0.16279891,-0.02874128,0.15320179,-0.033922482,0.031195085,0.17148496,0.10542008,-0.0808789,-0.033631414,-0.1882326,0.17249167,-0.10735485,0.026833324,0.03496996,-0.06779114,0.010187569,0.023984581,0.09686103,0.05069612,0.14899646
cell_0239,0.15959658,-0.14307342,-0.17461608,0.0049724965,0.030817326,-0.045457467,-0.08354623,0.15623625,-0.13045548,0.01934391,0.21791203,0.1273119,-0.11944597,0.16071482,0.2331945,0.06754026,0.21899214,-0.229256,0.056377,0.2639861,0.04015181,0.11373349,-0.03126039,0.031946443,-0.077287845,0.022493249,-0.022922236,-0.17779778,-0.12792596,-0.100412436,0.031444702,0.16584592,0.051131327,0.09501832,-0.029935148,-0.030225622,-0.20552295,-0.06252436,-0.22558066,0.17368448,0.17357849,-0.018018743,-0.051778425,-0.07428562,-0.20639752,-0.026194025,0.1167992,-0.03034303,0.08723422,0.1743316,0.09368041,-0.07847026,0.019078553,-0.21962042,0.14858697,-0.116305605,-0.012959792,0.061028153,-0.070154816,0.008129203,0.09007586,0.16579854,0.03317395,0.07515986
cell_0240,0.10839018,-0.09615282,-0.12270868,0.07868857,0.051326092,-0.12773469,-0.07969112,0.08167667,-0.15065557,0.0056483764,0.21695781,-0.03473385,-0.13512824,-0.007746308,0.21426864,0.09515466,0.07701519,-0.094514206,-0.069209434,0.3129843,-0.026991092,0.19704702,-0.038958322,0.06370266,0.06150661,-0.025648437,-0.1204278,-0.2738048,0.01997384,-0.0336229,-0.04871812,0.22558631,0.059548553,0.014991576,-0.047814608,0.091549225,-0.13231832,0.017375743,-0.17685173,0.08671757,0.11558886,0.008550761,0.13643083,-0.036173,-0.25119448,0.03137074,0.029666396,-0.09275119,0.11514654,0.02522314,0.03999604,-0.0060361205,0.14972031,-0.18312842,0.28550985,-0.20183517,0.16129556,-0.056037325,-0.035851683,-0.07658471,-0.0797385,0.054856285,-0.1621455,0.1624032
cell_0241,0.16866915,-0.15372822,-0.1472867,0.1351453,0.10218864,-0.15680254,-0.13312249,0.103129365,-0.1657888,0.03901002,0.16839348,-0.064141564,-0.0995309,0.0034115799,0.20334166,0.12999605,0.11852942,-0.07815195,0.0006173306,0.17325601,-0.007679235,0.20762838,-0.08083226,-0.010959666,0.038357325,-0.111306824,-0.12970676,-0.2828074,-0.0060726353,-0.05106718,0.031174554,0.15515009,0.05776262,0.014324065,-0.0613892,0.12559271,-0.13817126,0.062118795,-0.16214302,0.04274274,0.10899355,0.04541141,0.078683205,-0.1196404,-0.21144277,-0.004880183,0.08237063,-0.0450098,0.23634957,0.050574645,0.07976216,-0.09221683,0.122144975,-0.23398691,0.2525147,-0.21265762,0.1076579,0.0061004707,-0.08086847,0.011590852,-0.069753736,0.17513008,-0.05538355,0.07479525
cell_0242,0.26765677,-0.13054168,-0.100595765,0.15014899,-0.015795356,-0.1675003,-0.17343631,0.016385106,-0.08334906,0.026315115,0.19202688,-0.12833807,-0.14092395,0.025000675,0.2555143,0.15203317,0.11452039,-0.035280533,-0.023666942,0.242108,-0.037878994,0.13857803,-0.027528303,-0.009865331,0.10009106,-0.032214027,-0.11336456,-0.27184072,0.028402468,0.068089366,-0.079724856,0.13806245,-0.007140419,0.03536471,0.022603607,0.08377715,-0.079042725,0.09940657,-0.22228411,0.117220856,0.19969861,-0.030844823,0.114382945,-0.13067618,-0.14035454,-0.0029843901,0.094542354,0.03489354,0.13574107,0.03167008,-0.025652692,-0.001608727,0.04695535,-0.18276508,0.29380625,-0.16704859,0.16429125,0.021999983,-0.056956325,0.03865938,-0.08323948,0.05118383,-0.11101546,0.11600103
cell_0243,0.2549083,-0.057613637,-0.074772425,0.23497847,0.017346922,-0.11778848,-0.23550788,0.08364584,-0.05196069,0.0121758655,0.09116591,-0.049617097,-0.11429643,-0.15136188,0.20138124,0.12086448,0.10836308,0.08802075,-0.061792567,0.101709396,-0.08586096,0.2111254,-0.073820226,0.20679773,0.12574221,-0.056485116,-0.029222548,-0.19873643,0.028744228,0.05265385,-0.008988217,0.23627335,0.045436375,0.04672557,-0.06402384,0.2236142,-0.08912516,0.11882766,-0.10611794,0.051912572,0.06428698,0.012719696,0.24208003,-0.15905838,-0.07506136,0.013976314,0.16523115,-0.065240785,0.13100137,-0.027616106,0.06791327,-0.05361758,-0.0027765576,-0.14644909,0.18490742,-0.22355519,0.18976134,-0.026388207,-0.089552104,0.049667872,-0.06936246,-0.01774564,-0.092775576,0.15785995
cell_0244,0.21894339,-0.10659933,-0.09331131,0.17416003,0.029486643,-0.09812594,-0.1440701,0.056931984,-0.14443254,0.010240577,0.19711187,-0.093237795,-0.050132163,0.029397817,0.21368684,0.12552078,0.09493449,-0.12111606,-0.038559448,0.13181584,0.0024486189,0.15875582,-0.066014156,0.11447326,0.013207496,-0.027957464,-0.13517949,-0.24267498,-0.030836916,-0.087158896,0.095387675,0.13658245,0.103549406,4.9354418e-05,-0.121601164,0.18328291,-0.19160675,-0.006639427,-0.17258814,0.0061692526,0.11086028,0.06842381,0.19821543,-0.12073606,-0.21622421,0.010742108,0.13288021,-0.0352169,0.20302187,0.013424418,0.11180185,-0.12406457,0.062894695,-0.259132,0.18730357,-0.16706418,0.116733395,-0.062663995,-0.112710476,-0.02142726,-0.096632525,0.11832733,-0.020227086,0.11866475
cell_0245,0.15564084,-0.105520114,-0.10279038,0.16781965,0.053447016,-0.0404411,-0.10821156,0.15175724,-0.18015072,0.074518636,0.23176455,-0.008557406,-0.08931961,0.054997735,0.25873402,0.086718574,0.18032835,-0.08951606,0.046227694,0.24999021,0.052767526,0.20274504,-0.08581165,0.0051255072,0.010743004,-0.012910625,-0.1938335,-0.29195243,0.0769614,0.04690644,-0.01593473,0.19002956,0.08514647,0.012247712,0.036360953,0.05931311,-0.011854866,0.05157034,-0.21297617,0.12418717,0.12457351,0.06388642,0.0770294,-0.061426174,-0.1362763,-0.008161108,0.07298089,-0.002878559,0.18490992,0.112260744,0.017284429,0.051775534,0.04100159,-0.18471816,0.2542679,-0.17889108,0.082819596,0.08408192,-0.07876207,0.0012486794,-0.116112396,0.14999044,-0.05842636,0.12058161
cell_0246,0.22426079,-0.104439996,-0.09041397,0.17171103,0.08488236,-0.15325403,-0.26792225,0.019577319,-0.1805613,0.025252735,0.09399136,-0.062147763,-0.10685975,-0.03610887,0.2598207,0.1260729,0.15192741,-0.066816896,0.028859593,0.13872954,-0.042190854,0.20752667,-0.11950686,0.118873976,0.070034206,-0.14315337,-0.13062564,-0.18172723,-0.013869304,-0.08392142,-0.025879366,0.14617403,0.0326351,0.07206733,-0.08902653,0.22972515,-0.16675948,0.113093086,-0.15544118,0.044415843,0.08326116,0.09009027,0.11892135,-0.08435697,-0.1311905,0.00637262,0.13160284,-0.13949256,0.13861366,-0.016277773,0.09058926,-0.014223374,0.09931393,-0.13332899,0.1839981,-0.17974035,0.21371241,0.03612634,-0.054616872,-0.056170534,-0.09525073,0.03406796,-0.12390259,0.07848948
cell_0247,0.21723463,-0.14288947,-0.118681915,0.14878659,0.065977484,-0.11162285,-0.14194,0.11358963,-0.18140651,0.1015704,0.11899119,-0.06607455,-0.074580625,-0.0036665304,0.24778578,0.16937217,0.11927934,-0.112836614,-0.010327334,0.18256278,0.008822411,0.19900247,-0.058840897,-0.015265752,0.093929134,-0.07085222,-0.14673883,-0.25036493,0.01434264,0.007458135,-0.02998451,0.15905944,0.044231012,0.029734217,-0.011803655,0.13703291,-0.10285044,0.13189262,-0.20304777,0.104659215,0.1447754,0.032393552,0.09763498,-0.10426039,-0.15711382,-0.06556082,0.047406286,-0.02595125,0.18820848,-0.0056343772,0.048113868,-0.038578577,0.15155502,-0.2043719,0.26700172,-0.1962285,0.08832605,0.03944676,-0.13075934,-0.01913978,-0.09163162,0.15915303,-0.031388886,0.095160544
cell_0248,0.18215995,-0.10214683,-0.123675205,0.096869074,-0.012926518,-0.098928384,-0.048424255,0.068721786,0.00093972683,0.060016032,0.17975983,-0.03225104,-0.10994918,0.058080636,0.3334059,0.044231866,0.18247084,-0.0540829,-0.015174952,0.21315804,-0.0001871088,0.09609262,-0.010993569,0.00087668997,0.103870824,-0.0026291471,-0.11582774,-0.25772852,0.03661844,0.058119074,-0.08255326,0.26031289,-0.049811486,0.0011641006,0.007986487,0.10175364,-0.10974799,0.0917003,-0.24933884,0.14715496,0.08683428,0.021106934,0.10851972,-0.14461286,-0.113006316,0.02556983,0.15302025,-0.005970286,0.088694476,0.07985025,0.07764098,-0.012368659,0.008691233,-0.20984569,0.31749463,-0.26807547,0.13743952,0.012611644,-0.009509749,0.096308656,-0.023929441,0.036493536,-0.14307992,0.07247096
cell_0249,0.14950132,-0.111664966,-0.19425283,0.07056558,0.055974033,-0.1680401,-0.093189195,0.16923381,-0.20385352,0.041332573,0.17740366,-0.02917246,-0.15457526,0.037081596,0.29204485,0.14706577,0.1390599,-0.17739189,-0.0069867177,0.20904014,0.020802151,0.13798462,-0.10496512,-0.013649965,0.062964186,-0.07835571,-0.083597,-0.23974317,0.05943226,-0.029854527,0.004624705,0.20148286,0.0052365437,0.015162654,0.02959892,0.14711286,-0.068786286,0.08650542,-0.21193321,0.106300905,0.15642038,0.0355947,0.06786873,-0.044763565,-0.1552459,-0.005315308,0.029244823,-0.060767706,0.1686233,0.05827322,0.08768302,-0.048490316,0.16604035,-0.177651,0.21747752,-0.20105624,0.105458684,0.06400003,-0.052360576,-0.010578329,-0.104835935,0.11217554,-0.0921184,0.10040726
cell_0250,0.14806913,-0.091630906,-0.072005555,0.11053038,0.113574535,-0.17141998,-0.2069686,0.046508886,-0.14898193,-0.04295696,0.2137151,0.046640508,-0.14135815,0.088306636,0.15829132,0.016631406,0.05416178,-0.021851484,-0.07780481,0.26186302,0.029010054,0.23442852,-0.024524648,0.10581494,-0.04579522,-0.0872304,-0.122782156,-0.2041001,0.009266084,0.04551621,-0.06066015,0.20620045,0.015067,0.098188035,-0.11596104,0.025009226,-0.09644173,0.03427149,-0.12899287,0.116418146,0.028664894,0.03149382,0.05429029,-0.09107463,-0.17203717,0.019252107,0.1795194,-0.040225867,0.17775816,0.10010571,0.005470734,-0.0005385686,0.01072995,-0.17419036,0.27034575,-0.25346783,0.26288772,0.0976291,-0.04960895,0.06558489,-0.03884827,0.09680038,-0.13298276,0.121158734
cell_0251,0.21069194,-0.13187754,-0.10236071,0.12391995,0.008584395,-0.14467433,-0.2052781,0.07778216,-0.10641661,0.05550304,0.17075653,-0.052349094,-0.13529761,-0.0037261364,0.2066765,0.12034981,0.15147097,0.037122864,0.01503563,0.20189607,-0.05198303,0.22702105,-0.03264865,0.046999153,0.13502774,-0.074410416,-0.14533393,-0.24695504,0.046312485,0.07693079,-0.046956893,0.20902202,0.021595895,0.015245701,0.045346145,0.15368704,-0.08989388,0.13181463,-0.18087597,0.12476109,0.094390795,-0.029644936,0.13149892,-0.08104162,-0.1400559,0.01090773,0.0799287,-0.060458884,0.1896856,0.03334336,0.0056082956,-0.016846804,0.011502694,-0.17853539,0.25472257,-0.23836344,0.19123568,0.05293859,-0.07931113,0.07550438,-0.049670845,0.05911911,-0.08001855,0.14255472
cell_0252,0.1973026,-0.09369272,-0.08733538,0.13186105,0.0751742,-0.12353498,-0.1774219,0.08714669,-0.16626063,0.043242887,0.22101375,-0.05262943,-0.09222285,0.04995624,0.19972867,0.12032679,0.15858994,-0.080636725,-0.05007911,0.16046822,-0.003618315,0.18351167,-0.08100356,0.042559344,0.0893469,-0.045539748,-0.20735465,-0.26184392,-0.013216874,-0.0505192,-0.004200479,0.19290806,0.04428734,0.002877692,-0.014984728,0.16576852,-0.10569982,0.0815959,-0.08419395,0.088450015,0.12528262,0.040489804,0.18442523,-0.119551525,-0.21613379,-0.017324599,0.11571803,-0.027968068,0.17340901,0.036170363,0.012370834,-0.044418897,0.10686087,-0.21736896,0.1988604,-0.19948252,0.18911116,-0.0040469556,-0.113937505,0.0036920554,-0.06539774,0.15371795,-0.07567136,0.11867826
cell_0253,0.20788065,-0.0866816,-0.099012114,0.15187295,-0.0070785894,-0.12298886,-0.120698884,0.108434595,-0.13171124,0.008345028,0.13262966,0.0026510756,-0.12824099,0.06677695,0.256034,0.22323874,0.16586035,-0.10565321,-0.089187145,0.094846115,-0.016460039,0.16022743,-0.13500033,0.06408245,0.08620175,-0.029279782,-0.09212083,-0.26839203,0.021208216,-0.032210067,0.054378644,0.15341295,0.08518809,-0.029996322,-0.02350206,0.2182003,-0.14852397,0.018135179,-0.10900786,0.053894453,0.16250998,0.021828631,0.14801598,-0.12339568,-0.16301242,0.104220174,0.12744656,-0.09047626,0.13746765,0.03152382,0.10208814,-0.023594538,0.07468394,-0.23218277,0.21640052,-0.19637953,0.13117768,-0.0034169639,-0.11599372,0.019228766,-0.05535411,0.1330597,-0.113766946,0.15171884
cell_0254,0.13196163,-0.066663414,-0.052609164,0.13736773,0.129406,-0.110099636,-0.17524368,0.05596134,-0.16531274,0.007045008,0.18674974,-0.051721003,-0.14297608,-0.00017873895,0.22694834,0.16032694,0.06701301,-0.056691978,-0.044252057,0.19032,-0.022100141,0.27801505,-0.10339512,0.012967205,0.16489296,-0.07042742,-0.19286177,-0.26561692,0.04895851,-0.034041125,-0.09088785,0.16904637,0.07156468,-0.026168577,-0.015105004,0.14886692,-0.11034899,0.08768749,-0.16198787,0.087586895,0.09926088,0.0107149575,0.17609909,-0.09720863,-0.1537421,0.041511834,0.11651768,-0.087747715,0.17804627,0.0134237455,-0.062436424,-0.04105499,0.03757411,-0.13163677,0.24683698,-0.1644295,0.1976657,0.035799984,-0.079179026,-0.03445262,-0.09274378,0.12414195,-0.11085634,0.09528989
cell_0255,0.14579663,-0.08595102,-0.13363975,0.15096931,0.039736148,-0.15482172,-0.110561594,-0.037058186,-0.15808621,0.010129667,0.09041074,-0.12752698,-0.1055433,-0.07288636,0.15866578,0.0887052,0.0990948,-0.07793841,-0.06634707,0.19432905,-0.07924189,0.2726764,-0.10207335,0.007998965,0.1739118,-0.06675647,-0.16240403,-0.26097292,0.011960454,-0.052375734,-0.08614094,0.2301181,0.038245212,-0.029819261,0.0448745,0.15542118,-0.1356071,0.13443473,-0.12025995,0.035780363,0.061000105,0.07654509,0.041480433,-0.059269805,-0.2055144,-0.013100387,0.08365818,-0.09906838,0.098555975,-0.06589995,0.006292013,0.016378364,0.07221024,-0.21843219,0.32214746,-0.15203029,0.19508871,-0.03514494,-0.06671637,-0.06599344,-0.13539624,0.029651597,-0.18098651,0.043599255
cell_0256,0.14694804,-0.12792672,-0.011453165,0.10980329,0.038388923,-0.113837555,-0.21030025,0.030835196,-0.13221137,0.06564597,0.16527537,-0.12897623,-0.031052938,-0.071279,0.26227304,0.092790715,0.11086828,0.061085552,-0.070434175,0.2158961,-0.08813914,0.15720432,-0.046654545,0.05015467,0.119640425,-0.078670755,-0.10197739,-0.22191012,0.048644256,-0.00883555,-0.042025235,0.20279776,0.017111981,-0.019300831,-0.06875159,0.076672435,-0.10790239,0.13180338,-0.21785666,0.020049753,0.09894075,-0.071862765,0.18645558,-0.16740192,-0.1465414,-0.02943515,0.10334231,0.022544285,0.23769434,0.06609134,0.0021480045,-0.040785443,0.011682931,-0.20480572,0.24931872,-0.2156434,0.18535012,0.0047338125,-0.026071426,0.076441556,-0.0726532,0.07757787,-0.20601797,-0.05889455
cell_0257,0.16857757,-0.12675184,-0.065908186,0.17413665,0.06923176,-0.017360242,-0.074058816,0.06334192,-0.150336,-0.00806469,0.15024497,-0.037122995,-0.14598252,0.06682424,0.25369692,0.13404529,0.05955589,-0.08538448,-0.00097168254,0.17597936,-0.08086094,0.2321814,-0.07625844,0.10999711,0.055949572,-0.100948185,-0.13721234,-0.17721343,-0.009998369,0.012614477,0.05980368,0.23707685,0.09439371,-0.013852473,-0.004868769,0.1496272,-0.13433847,0.12109592,-0.2423091,0.06597552,0.104506284,0.086493105,0.19508074,-0.081703484,-0.17535378,0.062293902,0.10225681,-0.051411405,0.15085185,0.023028303,0.08476272,-0.034914132,0.111209,-0.12279011,0.24861726,-0.29997593,0.12925903,-0.01671172,-0.025649386,0.041335523,-0.075174846,0.1342189,-0.053001784,0.11337999
cell_0258,0.20385681,-0.0603008,-0.12380935,0.17654693,0.05158729,-0.15433386,-0.14146112,0.07549012,-0.1754785,0.04737731,0.16951656,-0.06393896,-0.11407199,0.027686194,0.23819818,0.15430315,0.16304263,-0.09671221,0.022094736,0.14838125,-0.015421751,0.22166684,-0.11166833,0.018514859,0.065986596,-0.052222647,-0.18366842,-0.29581445,0.073516056,0.029988723,-0.043997068,0.12757754,0.044903245,0.025342716,-0.025555538,0.15875661,-0.08183891,0.080109544,-0.112846196,0.11401053,0.10856844,0.066829145,0.12749724,-0.09779441,-0.15938865,0.0005083583,0.09585908,-0.059395008,0.17188938,0.004118658,0.018623367,0.052422676,0.090511285,-0.2026694,0.26037306,-0.18790258,0.15319422,-0.002738325,-0.124485396,-0.023982884,-0.084460266,0.15250924,-0.069013946,0.123197384
cell_0259,0.19964883,-0.056916248,-0.08267647,0.06471492,0.14265276,-0.082402214,-0.11671721,0.043425985,-0.19582881,0.044485822,0.19222744,-0.015476469,-0.041934058,0.05657392,0.18941674,0.14444606,0.102050036,-0.045923155,-0.021862641,0.2117119,-0.00013402758,0.26281524,-0.0011945277,0.11848723,-0.00095161184,-0.05664676,-0.16740562,-0.16361763,0.031918075,-0.056096043,-0.0034200256,0.21218364,0.03543715,-0.023570227,-0.07453763,0.16831213,-0.06321962,0.120893374,-0.19355884,0.093785904,0.07094293,0.086519584,0.17081514,-0.04814264,-0.20140098,-0.00661362,0.09211604,-0.07656645,0.24406473,-0.021728031,0.07233327,-0.07039679,0.09096271,-0.1628546,0.257135,-0.22986957,0.18221332,0.0017452752,-0.09531224,0.0650925,-0.08193549,0.1424273,-0.12235845,0.0620671
cell_0260,0.22397314,-0.07862361,-0.041664883,0.1321502,0.11871124,-0.14122671,-0.2993772,0.043390352,-0.10250778,0.031256843,0.1470496,-0.05369614,-0.11658506,-0.023710007,0.2192688,0.14302073,0.0952946,0.038249955,-0.091392346,0.20799495,-0.055906527,0.20070317,-0.03664517,0.13407807,0.11083511,-0.10321709,-0.12808517,-0.1932078,0.1009472,0.072733834,-0.052752588,0.118084714,0.03608411,0.07021312,-0.049324594,0.19761734,-0.07265531,0.13740966,-0.103852615,0.09872546,0.008056552,0.018369252,0.20970073,-0.1475483,-0.14944753,0.004694548,0.0986674,0.028325772,0.21041782,-0.05192326,0.023222769,-0.0617712,0.12315222,-0.13358149,0.18745138,-0.22459172,0.17040986,0.020898579,-0.12927176,0.082180515,-0.063388765,0.0998166,-0.13254403,0.02456957
cell_0261,0.13071063,-0.16694634,-0.11507903,0.18384914,0.027433962,-0.09271711,-0.2058319,0.072448306,-0.0874862,0.11041365,0.16145846,-0.12026784,-0.09374457,-0.07144793,0.22541545,0.11626067,0.13278136,-0.016725162,-0.020414408,0.14050195,0.011281049,0.1724349,-0.08345883,0.025183037,0.14919631,-0.063269414,-0.07887838,-0.34123343,0.053451017,0.015819965,-0.04712944,0.2086601,0.022369752,-0.024253512,-0.032900963,0.17024963,-0.11194297,0.0838215,-0.16497321,0.03311869,0.13839477,0.027002446,0.11240375,-0.15247312,-0.12851144,0.024135843,0.10839227,-0.038328454,0.17232384,0.013477429,-0.055840857,-0.0006911802,0.07897096,-0.21485956,0.2346118,-0.21710984,0.16154554,0.03306219,-0.048534315,0.04713941,-0.13979135,0.06897538,-0.1493279,0.08980988
cell_0262,0.16409896,-0.14197338,-0.15319729,0.14947984,0.0023442623,-0.10713779,-0.07771117,0.09167772,-0.062170275,0.10115833,0.14351921,-0.08865856,-0.10663523,0.0028931806,0.2950807,0.12221733,0.13665415,-0.053885993,-0.0016452317,0.16019943,0.01565413,0.19985703,-0.04372623,0.017740164,0.1320494,-0.058112565,-0.09861925,-0.24935725,0.15679774,0.1087112,-0.097036995,0.22776435,0.035084926,-0.004852054,0.01003851,0.13805497,-0.00069998996,0.14264877,-0.18808067,0.111159615,0.0662334,0.052648235,0.09091054,-0.11074069,-0.116205946,-0.013162056,0.012522328,-0.004281635,0.21577582,0.010366989,-0.026103891,-0.012930913,0.10740919,-0.15528457,0.33593434,-0.22405621,0.1110676,0.09676713,-0.048742462,0.066606954,-0.08591025,0.07596314,-0.12544088,0.10725245
